u'u',v'v',w'w',u'w',u'v',v'w',k
6.727065086364746094e+00,1.113362669944763184e+00,1.828398942947387695e+00,6.928795482963323593e-03,-9.962515234947204590e-01,1.403739675879478455e-03,4.834413528442382812e+00
6.727420806884765625e+00,1.112616062164306641e+00,1.827201843261718750e+00,6.924030836671590805e-03,-9.958645701408386230e-01,1.399889355525374413e-03,4.833619117736816406e+00
6.727725505828857422e+00,1.111918687820434570e+00,1.826080322265625000e+00,6.919489242136478424e-03,-9.955020546913146973e-01,1.396178733557462692e-03,4.832862377166748047e+00
6.727993488311767578e+00,1.111267328262329102e+00,1.825030922889709473e+00,6.915031466633081436e-03,-9.951624274253845215e-01,1.392690581269562244e-03,4.832146167755126953e+00
6.728219509124755859e+00,1.110660076141357422e+00,1.824048399925231934e+00,6.910907570272684097e-03,-9.948444962501525879e-01,1.389358309097588062e-03,4.831463813781738281e+00
6.728412151336669922e+00,1.110092997550964355e+00,1.823129415512084961e+00,6.906934548169374466e-03,-9.945467114448547363e-01,1.386230345815420151e-03,4.830817222595214844e+00
6.728569030761718750e+00,1.109564542770385742e+00,1.822270393371582031e+00,6.903121713548898697e-03,-9.942685961723327637e-01,1.383270020596683025e-03,4.830202102661132812e+00
6.728698253631591797e+00,1.109072208404541016e+00,1.821467161178588867e+00,6.899410858750343323e-03,-9.940081834793090820e-01,1.380461151711642742e-03,4.829618930816650391e+00
6.728792667388916016e+00,1.108614325523376465e+00,1.820715785026550293e+00,6.895901635289192200e-03,-9.937650561332702637e-01,1.377880107611417770e-03,4.829061508178710938e+00
6.728866577148437500e+00,1.108188152313232422e+00,1.820013999938964844e+00,6.892472505569458008e-03,-9.935378432273864746e-01,1.375388586893677711e-03,4.828534126281738281e+00
6.728908061981201172e+00,1.107792377471923828e+00,1.819358468055725098e+00,6.889340467751026154e-03,-9.933260083198547363e-01,1.373075996525585651e-03,4.828029632568359375e+00
6.728931427001953125e+00,1.107424378395080566e+00,1.818746089935302734e+00,6.886188406497240067e-03,-9.931280016899108887e-01,1.370830344967544079e-03,4.827550888061523438e+00
6.728930950164794922e+00,1.107082486152648926e+00,1.818174123764038086e+00,6.883155554533004761e-03,-9.929431080818176270e-01,1.368763390928506851e-03,4.827093601226806641e+00
6.728907585144042969e+00,1.106765508651733398e+00,1.817639589309692383e+00,6.880333647131919861e-03,-9.927707910537719727e-01,1.366944867186248302e-03,4.826656341552734375e+00
6.728868484497070312e+00,1.106471896171569824e+00,1.817140817642211914e+00,6.877594627439975739e-03,-9.926099777221679688e-01,1.365010277368128300e-03,4.826240539550781250e+00
6.728807449340820312e+00,1.106199264526367188e+00,1.816674470901489258e+00,6.874914746731519699e-03,-9.924598932266235352e-01,1.363314804621040821e-03,4.825840473175048828e+00
6.728735446929931641e+00,1.105946898460388184e+00,1.816239476203918457e+00,6.872466299682855606e-03,-9.923198223114013672e-01,1.361637376248836517e-03,4.825460910797119141e+00
6.728644371032714844e+00,1.105713367462158203e+00,1.815832853317260742e+00,6.870023440569639206e-03,-9.921894669532775879e-01,1.360196270979940891e-03,4.825095176696777344e+00
6.728536128997802734e+00,1.105497479438781738e+00,1.815452694892883301e+00,6.867567542940378189e-03,-9.920677542686462402e-01,1.358746783807873726e-03,4.824743270874023438e+00
6.728415966033935547e+00,1.105297565460205078e+00,1.815098404884338379e+00,6.865330040454864502e-03,-9.919544458389282227e-01,1.357371569611132145e-03,4.824406147003173828e+00
6.728285312652587891e+00,1.105113506317138672e+00,1.814766883850097656e+00,6.863120011985301971e-03,-9.918486475944519043e-01,1.356128603219985962e-03,4.824082851409912109e+00
6.728142261505126953e+00,1.104943513870239258e+00,1.814457774162292480e+00,6.860996596515178680e-03,-9.917504191398620605e-01,1.354939886368811131e-03,4.823771953582763672e+00
6.727988243103027344e+00,1.104786753654479980e+00,1.814167976379394531e+00,6.858901586383581161e-03,-9.916583895683288574e-01,1.353804604150354862e-03,4.823471546173095703e+00
6.727822780609130859e+00,1.104642510414123535e+00,1.813897848129272461e+00,6.856953259557485580e-03,-9.915731549263000488e-01,1.352768274955451488e-03,4.823181629180908203e+00
6.727651596069335938e+00,1.104509234428405762e+00,1.813645005226135254e+00,6.855033803731203079e-03,-9.914935827255249023e-01,1.351809594780206680e-03,4.822903156280517578e+00
6.727468490600585938e+00,1.104387521743774414e+00,1.813408613204956055e+00,6.853208411484956741e-03,-9.914192557334899902e-01,1.350714010186493397e-03,4.822632312774658203e+00
6.727279663085937500e+00,1.104275107383728027e+00,1.813187003135681152e+00,6.851414218544960022e-03,-9.913499355316162109e-01,1.349962898530066013e-03,4.822371006011962891e+00
6.727080821990966797e+00,1.104172706604003906e+00,1.812980651855468750e+00,6.849524565041065216e-03,-9.912854433059692383e-01,1.349041122011840343e-03,4.822116851806640625e+00
6.726875305175781250e+00,1.104078650474548340e+00,1.812786698341369629e+00,6.847773212939500809e-03,-9.912254214286804199e-01,1.348235993646085262e-03,4.821870326995849609e+00
6.726660728454589844e+00,1.103992819786071777e+00,1.812605023384094238e+00,6.846129428595304489e-03,-9.911693334579467773e-01,1.347567886114120483e-03,4.821629524230957031e+00
6.726444721221923828e+00,1.103914260864257812e+00,1.812434911727905273e+00,6.844422314316034317e-03,-9.911170601844787598e-01,1.346804201602935791e-03,4.821396827697753906e+00
6.726219654083251953e+00,1.103843212127685547e+00,1.812275648117065430e+00,6.842787843197584152e-03,-9.910686016082763672e-01,1.346193719655275345e-03,4.821169376373291016e+00
6.725990772247314453e+00,1.103778243064880371e+00,1.812126636505126953e+00,6.841228809207677841e-03,-9.910229444503784180e-01,1.345472293905913830e-03,4.820947647094726562e+00
6.725757598876953125e+00,1.103718996047973633e+00,1.811986088752746582e+00,6.839639972895383835e-03,-9.909808039665222168e-01,1.344906748272478580e-03,4.820731163024902344e+00
6.725518226623535156e+00,1.103665947914123535e+00,1.811853647232055664e+00,6.838136818259954453e-03,-9.909412860870361328e-01,1.344370888546109200e-03,4.820518970489501953e+00
6.725276947021484375e+00,1.103618144989013672e+00,1.811730384826660156e+00,6.836689542979001999e-03,-9.909043312072753906e-01,1.343804528005421162e-03,4.820312500000000000e+00
6.725028514862060547e+00,1.103574872016906738e+00,1.811614036560058594e+00,6.835126318037509918e-03,-9.908697605133056641e-01,1.343242242000997066e-03,4.820108413696289062e+00
6.724776744842529297e+00,1.103536486625671387e+00,1.811504364013671875e+00,6.833750754594802856e-03,-9.908382296562194824e-01,1.342831295914947987e-03,4.819909095764160156e+00
6.724523067474365234e+00,1.103502392768859863e+00,1.811401009559631348e+00,6.832313258200883865e-03,-9.908080101013183594e-01,1.342353993095457554e-03,4.819713115692138672e+00
6.724265575408935547e+00,1.103471636772155762e+00,1.811303496360778809e+00,6.830855738371610641e-03,-9.907801151275634766e-01,1.341864117421209812e-03,4.819520473480224609e+00
6.724004745483398438e+00,1.103445172309875488e+00,1.811212420463562012e+00,6.829613354057073593e-03,-9.907538890838623047e-01,1.341491937637329102e-03,4.819331169128417969e+00
6.723740100860595703e+00,1.103422284126281738e+00,1.811125755310058594e+00,6.828217301517724991e-03,-9.907296895980834961e-01,1.341028721071779728e-03,4.819144248962402344e+00
6.723476409912109375e+00,1.103401899337768555e+00,1.811043620109558105e+00,6.826871074736118317e-03,-9.907068610191345215e-01,1.340623944997787476e-03,4.818961143493652344e+00
6.723208427429199219e+00,1.103384137153625488e+00,1.810966491699218750e+00,6.825497373938560486e-03,-9.906854629516601562e-01,1.340383547358214855e-03,4.818779468536376953e+00
6.722937583923339844e+00,1.103369593620300293e+00,1.810893297195434570e+00,6.824179086834192276e-03,-9.906652569770812988e-01,1.339882495813071728e-03,4.818600177764892578e+00
6.722663879394531250e+00,1.103358030319213867e+00,1.810823798179626465e+00,6.822868250310420990e-03,-9.906467199325561523e-01,1.339506357908248901e-03,4.818422794342041016e+00
6.722389698028564453e+00,1.103348493576049805e+00,1.810757756233215332e+00,6.821577902883291245e-03,-9.906293153762817383e-01,1.339223817922174931e-03,4.818247795104980469e+00
6.722112655639648438e+00,1.103340506553649902e+00,1.810695171356201172e+00,6.820275448262691498e-03,-9.906127452850341797e-01,1.338872592896223068e-03,4.818074226379394531e+00
6.721832752227783203e+00,1.103335380554199219e+00,1.810636281967163086e+00,6.819039583206176758e-03,-9.905974864959716797e-01,1.338577363640069962e-03,4.817902088165283203e+00
6.721552371978759766e+00,1.103331804275512695e+00,1.810579061508178711e+00,6.817773915827274323e-03,-9.905828237533569336e-01,1.338283997029066086e-03,4.817731857299804688e+00
6.721270084381103516e+00,1.103329896926879883e+00,1.810525178909301758e+00,6.816503126174211502e-03,-9.905692934989929199e-01,1.338015426881611347e-03,4.817562580108642578e+00
6.720987319946289062e+00,1.103329896926879883e+00,1.810473561286926270e+00,6.815283559262752533e-03,-9.905564785003662109e-01,1.337693072855472565e-03,4.817395210266113281e+00
6.720705032348632812e+00,1.103330850601196289e+00,1.810424327850341797e+00,6.814003922045230865e-03,-9.905446171760559082e-01,1.337477006018161774e-03,4.817230224609375000e+00
6.720419406890869141e+00,1.103333830833435059e+00,1.810377120971679688e+00,6.812749896198511124e-03,-9.905334711074829102e-01,1.337279565632343292e-03,4.817065238952636719e+00
6.720129966735839844e+00,1.103337883949279785e+00,1.810331702232360840e+00,6.811529863625764847e-03,-9.905228614807128906e-01,1.336977817118167877e-03,4.816899776458740234e+00
6.719841957092285156e+00,1.103343486785888672e+00,1.810289025306701660e+00,6.810383405536413193e-03,-9.905128479003906250e-01,1.336722867563366890e-03,4.816737174987792969e+00
6.719553470611572266e+00,1.103349924087524414e+00,1.810246586799621582e+00,6.809154059737920761e-03,-9.905032515525817871e-01,1.336475717835128307e-03,4.816575050354003906e+00
6.719264507293701172e+00,1.103357434272766113e+00,1.810207247734069824e+00,6.807880010455846786e-03,-9.904944896697998047e-01,1.336345914751291275e-03,4.816414356231689453e+00
6.718971252441406250e+00,1.103365540504455566e+00,1.810167670249938965e+00,6.806717254221439362e-03,-9.904860258102416992e-01,1.336093177087605000e-03,4.816252231597900391e+00
6.718682289123535156e+00,1.103375434875488281e+00,1.810130953788757324e+00,6.805498618632555008e-03,-9.904782176017761230e-01,1.335823792032897472e-03,4.816094398498535156e+00
6.718388080596923828e+00,1.103385448455810547e+00,1.810095191001892090e+00,6.804323755204677582e-03,-9.904704689979553223e-01,1.335625536739826202e-03,4.815934181213378906e+00
6.718095302581787109e+00,1.103396534919738770e+00,1.810060262680053711e+00,6.803097203373908997e-03,-9.904634356498718262e-01,1.335388049483299255e-03,4.815775871276855469e+00
6.717801094055175781e+00,1.103408098220825195e+00,1.810026407241821289e+00,6.801923736929893494e-03,-9.904567003250122070e-01,1.335131470113992691e-03,4.815617561340332031e+00
6.717506408691406250e+00,1.103420376777648926e+00,1.809993743896484375e+00,6.800778210163116455e-03,-9.904502630233764648e-01,1.334918313659727573e-03,4.815460205078125000e+00
6.717212200164794922e+00,1.103433847427368164e+00,1.809962153434753418e+00,6.799613125622272491e-03,-9.904440641403198242e-01,1.334711094386875629e-03,4.815304279327392578e+00
6.716914653778076172e+00,1.103447556495666504e+00,1.809931635856628418e+00,6.798412185162305832e-03,-9.904382228851318359e-01,1.334484899416565895e-03,4.815146923065185547e+00
6.716617107391357422e+00,1.103461623191833496e+00,1.809900999069213867e+00,6.797251757234334946e-03,-9.904325008392333984e-01,1.334299799054861069e-03,4.814990043640136719e+00
6.716321468353271484e+00,1.103476047515869141e+00,1.809871435165405273e+00,6.795974448323249817e-03,-9.904272556304931641e-01,1.334137283265590668e-03,4.814834594726562500e+00
6.716022968292236328e+00,1.103491425514221191e+00,1.809842824935913086e+00,6.794882006943225861e-03,-9.904221296310424805e-01,1.333836466073989868e-03,4.814678668975830078e+00
6.715723991394042969e+00,1.103507041931152344e+00,1.809814929962158203e+00,6.793694570660591125e-03,-9.904173612594604492e-01,1.333634834736585617e-03,4.814522743225097656e+00
6.715426445007324219e+00,1.103523015975952148e+00,1.809787273406982422e+00,6.792533211410045624e-03,-9.904127120971679688e-01,1.333435066044330597e-03,4.814368247985839844e+00
6.715127944946289062e+00,1.103538990020751953e+00,1.809760332107543945e+00,6.791341584175825119e-03,-9.904080629348754883e-01,1.333287451416254044e-03,4.814213752746582031e+00
6.714827537536621094e+00,1.103555917739868164e+00,1.809734106063842773e+00,6.790244951844215393e-03,-9.904035329818725586e-01,1.333083608187735081e-03,4.814058780670166016e+00
6.714528083801269531e+00,1.103572964668273926e+00,1.809708237648010254e+00,6.789071019738912582e-03,-9.903994798660278320e-01,1.333016552962362766e-03,4.813904762268066406e+00
6.714227199554443359e+00,1.103590607643127441e+00,1.809682846069335938e+00,6.787896621972322464e-03,-9.903957843780517578e-01,1.332712010480463505e-03,4.813750267028808594e+00
6.713926315307617188e+00,1.103608131408691406e+00,1.809658288955688477e+00,6.786727346479892731e-03,-9.903916120529174805e-01,1.332556945271790028e-03,4.813596248626708984e+00
6.713627338409423828e+00,1.103626012802124023e+00,1.809633612632751465e+00,6.785550154745578766e-03,-9.903878569602966309e-01,1.332378014922142029e-03,4.813443183898925781e+00
6.713325500488281250e+00,1.103644251823425293e+00,1.809609293937683105e+00,6.784411147236824036e-03,-9.903843998908996582e-01,1.332325395196676254e-03,4.813289642333984375e+00
6.713023662567138672e+00,1.103662490844726562e+00,1.809584617614746094e+00,6.783275865018367767e-03,-9.903805851936340332e-01,1.332008279860019684e-03,4.813135147094726562e+00
6.712720870971679688e+00,1.103681087493896484e+00,1.809561729431152344e+00,6.782143842428922653e-03,-9.903772473335266113e-01,1.331894192844629288e-03,4.812981605529785156e+00
6.712419033050537109e+00,1.103699922561645508e+00,1.809538125991821289e+00,6.780982483178377151e-03,-9.903740286827087402e-01,1.331577193923294544e-03,4.812828540802001953e+00
6.712115287780761719e+00,1.103718757629394531e+00,1.809514880180358887e+00,6.779824849218130112e-03,-9.903704524040222168e-01,1.331446343101561069e-03,4.812674522399902344e+00
6.711812496185302734e+00,1.103737831115722656e+00,1.809491991996765137e+00,6.778612267225980759e-03,-9.903673529624938965e-01,1.331335748545825481e-03,4.812520980834960938e+00
6.711511135101318359e+00,1.103757262229919434e+00,1.809469699859619141e+00,6.777441129088401794e-03,-9.903646707534790039e-01,1.331170089542865753e-03,4.812369346618652344e+00
6.711208343505859375e+00,1.103776574134826660e+00,1.809447288513183594e+00,6.776335649192333221e-03,-9.903613328933715820e-01,1.330983359366655350e-03,4.812215805053710938e+00
6.710904121398925781e+00,1.103796243667602539e+00,1.809424519538879395e+00,6.775166373699903488e-03,-9.903583526611328125e-01,1.330787548795342445e-03,4.812062263488769531e+00
6.710600852966308594e+00,1.103816032409667969e+00,1.809403300285339355e+00,6.774042733013629913e-03,-9.903557896614074707e-01,1.330740400590002537e-03,4.811910152435302734e+00
6.710295200347900391e+00,1.103835701942443848e+00,1.809381127357482910e+00,6.772866938263177872e-03,-9.903525114059448242e-01,1.330426777713000774e-03,4.811756134033203125e+00
6.709992408752441406e+00,1.103855729103088379e+00,1.809359192848205566e+00,6.771749351173639297e-03,-9.903499484062194824e-01,1.330307452008128166e-03,4.811603546142578125e+00
6.709684371948242188e+00,1.103876113891601562e+00,1.809338212013244629e+00,6.770626176148653030e-03,-9.903473258018493652e-01,1.330090570263564587e-03,4.811449527740478516e+00
6.709379673004150391e+00,1.103896379470825195e+00,1.809316515922546387e+00,6.769451312720775604e-03,-9.903443455696105957e-01,1.329868100583553314e-03,4.811296463012695312e+00
6.709077835083007812e+00,1.103916525840759277e+00,1.809295058250427246e+00,6.768235471099615097e-03,-9.903417229652404785e-01,1.329752732999622822e-03,4.811144828796386719e+00
6.708772182464599609e+00,1.103936791419982910e+00,1.809273481369018555e+00,6.767026148736476898e-03,-9.903391003608703613e-01,1.329575199633836746e-03,4.810991287231445312e+00
6.708464622497558594e+00,1.103957295417785645e+00,1.809252977371215820e+00,6.765932310372591019e-03,-9.903364777565002441e-01,1.329513150267302990e-03,4.810837268829345703e+00
6.708159446716308594e+00,1.103977680206298828e+00,1.809232354164123535e+00,6.764848716557025909e-03,-9.903342723846435547e-01,1.329281949438154697e-03,4.810684680938720703e+00
6.707854747772216797e+00,1.103998899459838867e+00,1.809211015701293945e+00,6.763628683984279633e-03,-9.903313517570495605e-01,1.329085556790232658e-03,4.810532093048095703e+00
6.707548618316650391e+00,1.104018807411193848e+00,1.809190154075622559e+00,6.762462668120861053e-03,-9.903289079666137695e-01,1.328938174992799759e-03,4.810378551483154297e+00
6.707242965698242188e+00,1.104039430618286133e+00,1.809169173240661621e+00,6.761405151337385178e-03,-9.903264045715332031e-01,1.328725600615143776e-03,4.810225486755371094e+00
6.706934928894042969e+00,1.104060530662536621e+00,1.809149026870727539e+00,6.760200951248407364e-03,-9.903239011764526367e-01,1.328528975136578083e-03,4.810072422027587891e+00
6.706628322601318359e+00,1.104081153869628906e+00,1.809128522872924805e+00,6.759035866707563400e-03,-9.903213977813720703e-01,1.328355167061090469e-03,4.809918880462646484e+00
6.706320762634277344e+00,1.104102373123168945e+00,1.809107780456542969e+00,6.757897790521383286e-03,-9.903191328048706055e-01,1.328164478763937950e-03,4.809765338897705078e+00
6.706014633178710938e+00,1.104123234748840332e+00,1.809087514877319336e+00,6.756754592061042786e-03,-9.903169870376586914e-01,1.328089740127325058e-03,4.809612751007080078e+00
6.705708026885986328e+00,1.104144096374511719e+00,1.809067010879516602e+00,6.755582988262176514e-03,-9.903142452239990234e-01,1.327981008216738701e-03,4.809459686279296875e+00
6.705401897430419922e+00,1.104164838790893555e+00,1.809046149253845215e+00,6.754436064511537552e-03,-9.903119802474975586e-01,1.327814767137169838e-03,4.809306144714355469e+00
6.705093860626220703e+00,1.104186058044433594e+00,1.809026479721069336e+00,6.753278430551290512e-03,-9.903097152709960938e-01,1.327626174315810204e-03,4.809153079986572266e+00
6.704785823822021484e+00,1.104207515716552734e+00,1.809006214141845703e+00,6.752152461558580399e-03,-9.903073310852050781e-01,1.327427802607417107e-03,4.809000015258789062e+00
6.704476356506347656e+00,1.104228377342224121e+00,1.808986306190490723e+00,6.750983651727437973e-03,-9.903049468994140625e-01,1.327196368947625160e-03,4.808845520019531250e+00
6.704168796539306641e+00,1.104249596595764160e+00,1.808965682983398438e+00,6.749868392944335938e-03,-9.903028011322021484e-01,1.327085425145924091e-03,4.808691978454589844e+00
6.703860282897949219e+00,1.104270815849304199e+00,1.808945536613464355e+00,6.748693063855171204e-03,-9.903007149696350098e-01,1.326864934526383877e-03,4.808538436889648438e+00
6.703554630279541016e+00,1.104292154312133789e+00,1.808925271034240723e+00,6.747513543814420700e-03,-9.902980327606201172e-01,1.326683675870299339e-03,4.808386325836181641e+00
6.703244686126708984e+00,1.104313492774963379e+00,1.808905124664306641e+00,6.746345665305852890e-03,-9.902958273887634277e-01,1.326547004282474518e-03,4.808231353759765625e+00
6.702938079833984375e+00,1.104334235191345215e+00,1.808885574340820312e+00,6.745259743183851242e-03,-9.902938008308410645e-01,1.326307770796120167e-03,4.808078765869140625e+00
6.702629089355468750e+00,1.104355812072753906e+00,1.808864951133728027e+00,6.744084414094686508e-03,-9.902911782264709473e-01,1.326167373917996883e-03,4.807924747467041016e+00
6.702320575714111328e+00,1.104377388954162598e+00,1.808845639228820801e+00,6.742923054844141006e-03,-9.902889132499694824e-01,1.326070050708949566e-03,4.807771682739257812e+00
6.702008724212646484e+00,1.104398608207702637e+00,1.808825373649597168e+00,6.741790566593408585e-03,-9.902868866920471191e-01,1.325889956206083298e-03,4.807616233825683594e+00
6.701699733734130859e+00,1.104419827461242676e+00,1.808805465698242188e+00,6.740596145391464233e-03,-9.902846217155456543e-01,1.325689954683184624e-03,4.807462692260742188e+00
6.701392173767089844e+00,1.104441404342651367e+00,1.808785915374755859e+00,6.739469245076179504e-03,-9.902821779251098633e-01,1.325521501712501049e-03,4.807310104370117188e+00
6.701081275939941406e+00,1.104463100433349609e+00,1.808765411376953125e+00,6.738373078405857086e-03,-9.902802705764770508e-01,1.325315679423511028e-03,4.807154655456542969e+00
6.700771331787109375e+00,1.104484200477600098e+00,1.808745384216308594e+00,6.737138144671916962e-03,-9.902780055999755859e-01,1.325180870480835438e-03,4.807000160217285156e+00
6.700462341308593750e+00,1.104505896568298340e+00,1.808726072311401367e+00,6.736044306308031082e-03,-9.902755022048950195e-01,1.324954791925847530e-03,4.806847095489501953e+00
6.700150012969970703e+00,1.104527354240417480e+00,1.808706045150756836e+00,6.734876893460750580e-03,-9.902733564376831055e-01,1.324857003055512905e-03,4.806691646575927734e+00
6.699841499328613281e+00,1.104548692703247070e+00,1.808685779571533203e+00,6.733729038387537003e-03,-9.902710318565368652e-01,1.324626733548939228e-03,4.806537628173828125e+00
6.699531555175781250e+00,1.104570388793945312e+00,1.808665871620178223e+00,6.732523906975984573e-03,-9.902688860893249512e-01,1.324521726928651333e-03,4.806384086608886719e+00
6.699221611022949219e+00,1.104591846466064453e+00,1.808645963668823242e+00,6.731376517564058304e-03,-9.902668595314025879e-01,1.324302516877651215e-03,4.806229591369628906e+00
6.698911190032958984e+00,1.104613304138183594e+00,1.808626651763916016e+00,6.730264052748680115e-03,-9.902639985084533691e-01,1.324119279161095619e-03,4.806075572967529297e+00
6.698601245880126953e+00,1.104634881019592285e+00,1.808606386184692383e+00,6.729015149176120758e-03,-9.902622699737548828e-01,1.323974807746708393e-03,4.805921077728271484e+00
6.698288917541503906e+00,1.104656457901000977e+00,1.808586597442626953e+00,6.727916188538074493e-03,-9.902597665786743164e-01,1.323863631114363670e-03,4.805766105651855469e+00
6.697978973388671875e+00,1.104677796363830566e+00,1.808566689491271973e+00,6.726763676851987839e-03,-9.902577996253967285e-01,1.323678414337337017e-03,4.805611610412597656e+00
6.697665691375732422e+00,1.104699730873107910e+00,1.808547019958496094e+00,6.725615356117486954e-03,-9.902554154396057129e-01,1.323489123024046421e-03,4.805456161499023438e+00
6.697355747222900391e+00,1.104721784591674805e+00,1.808526992797851562e+00,6.724452134221792221e-03,-9.902531504631042480e-01,1.323296339251101017e-03,4.805302143096923828e+00
6.697043895721435547e+00,1.104742765426635742e+00,1.808507442474365234e+00,6.723270751535892487e-03,-9.902510643005371094e-01,1.323140575550496578e-03,4.805147171020507812e+00
6.696733474731445312e+00,1.104764461517333984e+00,1.808487415313720703e+00,6.722066085785627365e-03,-9.902485609054565430e-01,1.323007396422326565e-03,4.804992675781250000e+00
6.696421623229980469e+00,1.104786396026611328e+00,1.808467268943786621e+00,6.720995996147394180e-03,-9.902465939521789551e-01,1.322814496234059334e-03,4.804837703704833984e+00
6.696108341217041016e+00,1.104807734489440918e+00,1.808447837829589844e+00,6.719784811139106750e-03,-9.902443289756774902e-01,1.322608441114425659e-03,4.804681777954101562e+00
6.695796489715576172e+00,1.104829788208007812e+00,1.808428168296813965e+00,6.718663033097982407e-03,-9.902421236038208008e-01,1.322370721027255058e-03,4.804527282714843750e+00
6.695482254028320312e+00,1.104851484298706055e+00,1.808408617973327637e+00,6.717519834637641907e-03,-9.902397394180297852e-01,1.322263153269886971e-03,4.804371356964111328e+00
6.695171833038330078e+00,1.104872941970825195e+00,1.808388948440551758e+00,6.716335192322731018e-03,-9.902378916740417480e-01,1.322148251347243786e-03,4.804216861724853516e+00
6.694859504699707031e+00,1.104894757270812988e+00,1.808369040489196777e+00,6.715141702443361282e-03,-9.902355074882507324e-01,1.321916235610842705e-03,4.804061412811279297e+00
6.694548130035400391e+00,1.104916334152221680e+00,1.808349251747131348e+00,6.713982205837965012e-03,-9.902330636978149414e-01,1.321829622611403465e-03,4.803906917572021484e+00
6.694233417510986328e+00,1.104938268661499023e+00,1.808329105377197266e+00,6.712798494845628738e-03,-9.902309179306030273e-01,1.321587711572647095e-03,4.803750038146972656e+00
6.693920612335205078e+00,1.104959964752197266e+00,1.808309197425842285e+00,6.711699534207582474e-03,-9.902285933494567871e-01,1.321398303844034672e-03,4.803595066070556641e+00
6.693607330322265625e+00,1.104981660842895508e+00,1.808289885520935059e+00,6.710525136440992355e-03,-9.902263283729553223e-01,1.321261166594922543e-03,4.803439140319824219e+00
6.693295478820800781e+00,1.105003476142883301e+00,1.808270454406738281e+00,6.709426175802946091e-03,-9.902241230010986328e-01,1.321099698543548584e-03,4.803284645080566406e+00
6.692980766296386719e+00,1.105025291442871094e+00,1.808250308036804199e+00,6.708182394504547119e-03,-9.902217984199523926e-01,1.320876646786928177e-03,4.803128242492675781e+00
6.692666053771972656e+00,1.105046987533569336e+00,1.808230757713317871e+00,6.707011722028255463e-03,-9.902197718620300293e-01,1.320715411566197872e-03,4.802971839904785156e+00
6.692353725433349609e+00,1.105068922042846680e+00,1.808210372924804688e+00,6.705858744680881500e-03,-9.902173280715942383e-01,1.320544048212468624e-03,4.802816390991210938e+00
6.692040443420410156e+00,1.105090737342834473e+00,1.808191061019897461e+00,6.704713683575391769e-03,-9.902153015136718750e-01,1.320321462117135525e-03,4.802660942077636719e+00
6.691725254058837891e+00,1.105112433433532715e+00,1.808171033859252930e+00,6.703563500195741653e-03,-9.902129769325256348e-01,1.320219249464571476e-03,4.802504539489746094e+00
6.691413879394531250e+00,1.105134367942810059e+00,1.808151364326477051e+00,6.702412385493516922e-03,-9.902106523513793945e-01,1.319964649155735970e-03,4.802350044250488281e+00
6.691097736358642578e+00,1.105156064033508301e+00,1.808131814002990723e+00,6.701213307678699493e-03,-9.902084469795227051e-01,1.319743460044264793e-03,4.802192687988281250e+00
6.690783977508544922e+00,1.105178356170654297e+00,1.808112144470214844e+00,6.700062658637762070e-03,-9.902060627937316895e-01,1.319697359576821327e-03,4.802037239074707031e+00
6.690469741821289062e+00,1.105200052261352539e+00,1.808092236518859863e+00,6.698930636048316956e-03,-9.902040958404541016e-01,1.319503877311944962e-03,4.801880836486816406e+00
6.690155506134033203e+00,1.105221629142761230e+00,1.808072447776794434e+00,6.697768811136484146e-03,-9.902017712593078613e-01,1.319308765232563019e-03,4.801724910736083984e+00
6.689840316772460938e+00,1.105243206024169922e+00,1.808052420616149902e+00,6.696532014757394791e-03,-9.901991486549377441e-01,1.319128670729696751e-03,4.801568031311035156e+00
6.689523696899414062e+00,1.105265736579895020e+00,1.808032631874084473e+00,6.695445626974105835e-03,-9.901971817016601562e-01,1.318940659984946251e-03,4.801411151885986328e+00
6.689208984375000000e+00,1.105287551879882812e+00,1.808013200759887695e+00,6.694277748465538025e-03,-9.901951551437377930e-01,1.318780472502112389e-03,4.801254749298095703e+00
6.688894271850585938e+00,1.105309367179870605e+00,1.807992935180664062e+00,6.693103816360235214e-03,-9.901925325393676758e-01,1.318630180321633816e-03,4.801098346710205078e+00
6.688580513000488281e+00,1.105331063270568848e+00,1.807973146438598633e+00,6.691951770335435867e-03,-9.901905059814453125e-01,1.318465336225926876e-03,4.800942420959472656e+00
6.688264846801757812e+00,1.105353116989135742e+00,1.807953357696533203e+00,6.690732669085264206e-03,-9.901880025863647461e-01,1.318252645432949066e-03,4.800786018371582031e+00
6.687949657440185547e+00,1.105375051498413086e+00,1.807933926582336426e+00,6.689510773867368698e-03,-9.901857376098632812e-01,1.318130292929708958e-03,4.800629138946533203e+00
6.687631607055664062e+00,1.105396986007690430e+00,1.807913661003112793e+00,6.688383407890796661e-03,-9.901835322380065918e-01,1.317940303124487400e-03,4.800471305847167969e+00
6.687316894531250000e+00,1.105418682098388672e+00,1.807894349098205566e+00,6.687282118946313858e-03,-9.901813268661499023e-01,1.317808288149535656e-03,4.800314903259277344e+00
6.687001228332519531e+00,1.105440378189086914e+00,1.807874917984008789e+00,6.686124019324779510e-03,-9.901790022850036621e-01,1.317538553848862648e-03,4.800158023834228516e+00
6.686682701110839844e+00,1.105462789535522461e+00,1.807854652404785156e+00,6.684971041977405548e-03,-9.901766777038574219e-01,1.317374641075730324e-03,4.800000190734863281e+00
